iteration,chain,λ,pzero,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
657,1,2.4937437531942557,0.7591626411315754,-43376.769904315006,3.0,1.0,0.7893268322527959,-43376.769904315006,43377.81879167162,0.1286484219963313,0.4813118333913735,2.0,0.0,0.9041334935925025,0.9041334935925025
658,1,2.5099150324876605,0.7600289651709659,-43378.1909281933,1.0,1.0,0.525783399650313,-43378.1909281933,43378.46041313177,0.6428659387893276,0.6428659387893276,1.0,0.0,0.9041334935925025,0.9041334935925025
659,1,2.4489185194562624,0.7569206596294219,-43376.829871935006,5.0,1.0,0.9958987499509085,-43376.829871935006,43378.14803005603,-0.5271168463150389,-0.8439358447067207,2.0,0.0,0.9041334935925025,0.9041334935925025
660,1,2.4595709148735794,0.7558926774986345,-43376.39014777576,1.0,1.0,1.0,-43376.39014777576,43376.74344735527,-0.2788974308932666,-0.2788974308932666,1.0,0.0,0.9041334935925025,0.9041334935925025
661,1,2.5112975185063235,0.7620573720819882,-43379.36140682846,5.0,1.0,0.2084015123152292,-43379.36140682846,43381.63925038817,1.1214287126276758,2.7198752409312874,2.0,0.0,0.9041334935925025,0.9041334935925025
662,1,2.446805626974031,0.7536767504837953,-43377.808979557456,3.0,1.0,1.0,-43377.808979557456,43379.19811824083,-0.6055922494124388,-0.7336317342560505,2.0,0.0,0.9041334935925025,0.9041334935925025
663,1,2.4994164710528337,0.754657431933869,-43377.92265286382,3.0,1.0,0.71861777098998,-43377.92265286382,43378.88918331446,0.3784768174518831,0.7530044852392166,1.0,0.0,0.9041334935925025,0.9041334935925025
664,1,2.438048228579883,0.7564353922576661,-43377.727208297845,3.0,1.0,0.9695581394000469,-43377.727208297845,43379.43631796807,-0.13919880951289088,-0.3892373851049342,2.0,0.0,0.9041334935925025,0.9041334935925025
665,1,2.49407891982634,0.7572905427505489,-43376.652042064285,5.0,1.0,0.8485306013109615,-43376.652042064285,43378.090600368385,-0.5365397050845786,-0.5365397050845786,2.0,0.0,0.9041334935925025,0.9041334935925025
666,1,2.4777831121821277,0.7589257719481924,-43376.24071746257,3.0,1.0,0.9968561691527071,-43376.24071746257,43376.50042117965,-0.27427017308946233,-0.29349363534129225,1.0,0.0,0.9041334935925025,0.9041334935925025
667,1,2.465862630955786,0.7568829472176961,-43376.09997741498,3.0,1.0,0.7857578927241171,-43376.09997741498,43376.591404766856,-0.03456575518794125,0.4211239858632325,2.0,0.0,0.9041334935925025,0.9041334935925025
668,1,2.4843838771606745,0.7580901293281296,-43376.21712335014,3.0,1.0,0.9585363787878408,-43376.21712335014,43376.299260965534,0.051989900413900614,0.07043037850235123,2.0,0.0,0.9041334935925025,0.9041334935925025
669,1,2.472096955248472,0.7578169274267296,-43376.04158689727,3.0,1.0,0.7525849880907743,-43376.04158689727,43376.649046160295,-0.07828362140571699,0.46428637576900655,2.0,0.0,0.9041334935925025,0.9041334935925025
670,1,2.472096955248472,0.7578169274267296,-43376.04158689727,1.0,1.0,0.936046208443178,-43376.04158689727,43376.14147647866,0.0,0.06609043572825613,1.0,0.0,0.9041334935925025,0.9041334935925025
671,1,2.4653674482140207,0.7557730443359635,-43376.27689145933,3.0,1.0,0.901555325356973,-43376.27689145933,43376.52581991889,0.07730171729781432,0.19064339319447754,2.0,0.0,0.9041334935925025,0.9041334935925025
672,1,2.471108096920761,0.7580962986338986,-43376.07931162093,7.0,1.0,0.7851458528480012,-43376.07931162093,43376.654295266926,-0.059146562227397226,0.4586129577655811,2.0,0.0,0.9041334935925025,0.9041334935925025
673,1,2.4599353036182228,0.7573704507555828,-43376.26664996158,3.0,1.0,0.9050647782597393,-43376.26664996158,43376.327036506846,0.10823370599246118,0.1491904811555287,2.0,0.0,0.9041334935925025,0.9041334935925025
674,1,2.483052741105698,0.7581485571469379,-43376.186256905516,3.0,1.0,0.976524408464141,-43376.186256905516,43376.397139442364,-0.06534849211311666,-0.06534849211311666,2.0,0.0,0.9041334935925025,0.9041334935925025
675,1,2.4558669132978816,0.7567364287659363,-43376.43414961576,3.0,1.0,0.6410711682934731,-43376.43414961576,43376.89307115327,0.14041885170445312,0.6914051452476997,2.0,0.0,0.9041334935925025,0.9041334935925025
676,1,2.4805997359415604,0.7548334835914384,-43376.73605164789,3.0,1.0,0.7294290527749774,-43376.73605164789,43377.85015278961,0.1148982671147678,0.5036150029118289,2.0,0.0,0.9041334935925025,0.9041334935925025
677,1,2.4571690920158056,0.7589331194930986,-43376.70074539307,3.0,1.0,0.9466735673412146,-43376.70074539307,43377.12011832855,0.04800991398951737,0.08649211137526436,2.0,0.0,0.9041334935925025,0.9041334935925025
678,1,2.4360407744774015,0.7535862704916059,-43378.67495406933,3.0,1.0,0.6186114349074233,-43378.67495406933,43379.41011946648,0.6647105270385509,1.0746656502888072,1.0,0.0,0.9041334935925025,0.9041334935925025
679,1,2.452584771327927,0.7527461674939275,-43378.10411754046,1.0,1.0,1.0,-43378.10411754046,43379.05902183211,-0.33722529422084335,-0.33722529422084335,1.0,0.0,0.9041334935925025,0.9041334935925025
680,1,2.4815693223601163,0.7547884759873481,-43376.78941603511,3.0,1.0,0.971364539725605,-43376.78941603511,43377.95017811414,-0.3452999432993238,-0.3452999432993238,1.0,0.0,0.9041334935925025,0.9041334935925025
681,1,2.4815693223601163,0.7547884759873481,-43376.78941603511,3.0,1.0,0.46536534667604973,-43376.78941603511,43378.140689516345,0.0,1.7345208745391574,1.0,0.0,0.9041334935925025,0.9041334935925025
682,1,2.4815693223601163,0.7547884759873481,-43376.78941603511,3.0,1.0,0.04960448349662222,-43376.78941603511,43384.05280848618,0.0,8.20395151260891,2.0,0.0,0.9041334935925025,0.9041334935925025
683,1,2.4831571850080283,0.7608171357059188,-43377.093765487654,3.0,1.0,0.3705640213217976,-43377.093765487654,43379.52436499949,0.01788311716518365,2.756101644532464,2.0,0.0,0.9041334935925025,0.9041334935925025
684,1,2.46607873771807,0.7607260040493187,-43377.19233028399,3.0,1.0,0.8686593169920455,-43377.19233028399,43377.63400313267,0.14337697893643053,0.301712617118028,1.0,0.0,0.9041334935925025,0.9041334935925025
685,1,2.4993571308429923,0.7547254914885752,-43377.87877101984,3.0,1.0,0.541097506416559,-43377.87877101984,43379.128051376625,0.4969033813322312,0.9173229227526463,2.0,0.0,0.9041334935925025,0.9041334935925025
686,1,2.505304669530659,0.7611824763841244,-43378.31535109188,3.0,1.0,0.8395297227821801,-43378.31535109188,43380.328543853306,-0.1690964044755674,0.40807349476381205,2.0,0.0,0.9041334935925025,0.9041334935925025
687,1,2.4466537122804906,0.7548662805580812,-43377.30174843035,3.0,1.0,1.0,-43377.30174843035,43377.98726276008,-0.35176440470968373,-0.8351186778818374,2.0,0.0,0.9041334935925025,0.9041334935925025
688,1,2.458922364504798,0.7541585581207149,-43377.023689286674,3.0,1.0,1.0,-43377.023689286674,43377.48293259432,-0.17687949907849543,-0.445969722517475,2.0,0.0,0.9041334935925025,0.9041334935925025
689,1,2.474364433375978,0.7556584966765328,-43376.285186124995,1.0,1.0,1.0,-43376.285186124995,43376.83282192238,-0.2302717253260198,-0.2302717253260198,1.0,0.0,0.9041334935925025,0.9041334935925025
690,1,2.4691551121987616,0.7577026434701666,-43376.057419050616,3.0,1.0,0.9760397798791645,-43376.057419050616,43376.38412627991,-0.08506447407125961,-0.08506447407125961,2.0,0.0,0.9041334935925025,0.9041334935925025
691,1,2.4691551121987616,0.7577026434701666,-43376.057419050616,1.0,1.0,0.0060671329313398865,-43376.057419050616,43380.10125698506,0.0,5.104869119706564,1.0,0.0,0.9041334935925025,0.9041334935925025
692,1,2.520538404003155,0.7559883845058111,-43379.61026803993,1.0,1.0,0.1341001938924647,-43379.61026803993,43379.6125521192,2.0091680428158725,2.0091680428158725,1.0,0.0,0.9041334935925025,0.9041334935925025
693,1,2.507246260419298,0.7580673198291759,-43377.621352600116,3.0,1.0,1.0,-43377.621352600116,43379.700544156796,-1.2183047962826095,-1.2183047962826095,2.0,0.0,0.9041334935925025,0.9041334935925025
694,1,2.4497574487811566,0.7596586668181573,-43377.482129267606,3.0,1.0,1.0,-43377.482129267606,43378.65428824028,-0.03863754277699627,-0.42483430859283544,2.0,0.0,0.9041334935925025,0.9041334935925025
695,1,2.4678450482816325,0.7587918734328397,-43376.27067846899,7.0,1.0,0.9211242846963172,-43376.27067846899,43377.772484457295,-0.6731500366950058,-0.6731500366950058,2.0,0.0,0.9041334935925025,0.9041334935925025
696,1,2.4650703232622373,0.7565743420944426,-43376.14009399817,3.0,1.0,1.0,-43376.14009399817,43376.20331586182,-0.06882462777139153,-0.10557185808283975,2.0,0.0,0.9041334935925025,0.9041334935925025
697,1,2.4724476521476144,0.7553159449287631,-43376.382180438224,3.0,1.0,0.6922954901214852,-43376.382180438224,43377.857793686846,0.08886463311500847,0.6155253041288233,2.0,0.0,0.9041334935925025,0.9041334935925025
698,1,2.468475423360585,0.7592514136522706,-43376.402525516525,3.0,1.0,0.9018286909931673,-43376.402525516525,43376.62481221082,0.03336146646324778,0.17057979896344477,2.0,0.0,0.9041334935925025,0.9041334935925025
699,1,2.479866234708134,0.756353301747725,-43376.20158732742,7.0,1.0,1.0,-43376.20158732742,43376.3756017473,-0.07387450426176656,-0.16438558127265424,2.0,0.0,0.9041334935925025,0.9041334935925025
700,1,2.479866234708134,0.756353301747725,-43376.20158732742,3.0,1.0,0.5901009478973459,-43376.20158732742,43377.21850677673,0.0,1.0427526544663124,1.0,0.0,0.9041334935925025,0.9041334935925025
